ID,parentID,insertDate,name,code,type,level,provinceID,city,zone,address,postalCode,phone,haveInternet,email,ownership,distanceFromParent,timeToParent,roadType,climate,populationNumber,childrenNumber,receivingVaccMode,transportMode,startWork,staffNumber,powerSource,remark,country,higherLevel,lowerLevel,year,updateNumber,completerStaffName,completerStaffPosition,completerStaffSign,facilityBarcode,equipBarcode,district,gps,other,changeDate,Coverage,functionstatus,byfile,HaveImmService,TypeImmService,NumImmperWeek,NumProfStaff,NumVaccStaff,NumDriverStaff,Coverage2,HaveGenerator,HaveCovid,countVacc1,countVacc2,otherservice,isDel,delreason,enterBy,code2,IsbuildingSuitable,buildingSuitableReason,selectedServices,NumIcepack,MaxSDI,FacMainPlan,NumIsOpen,workingHFrom,workingHTo,other1,other2,other3,other4,other5,other6,Coverage3,countVacc3,Coverage4,countVacc4
1044,684,15/11/2022,PS. Pemuda Tani,TLS0500277,156,5,-1,,,Same,,76183346,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,2,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1045,622,15/11/2022,CS. Osso-queli,TLS0400089,120,4,-1,,,"Loilubu ",,77468989,1,,140,NULL,,NULL,-1,100000,100,-1,-1,,30,215,,NULL,NULL,2,NULL,11/16/2022 4:41:22 AM,Celestino da Costa Brito,"Celes ",,,NULL,"Baucau ",,22,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,15,0,1,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1046,684,15/11/2022,PS. Datina,TLS0500278,156,5,-1,,,Same,,76183346,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,2,215,,NULL,NULL,2,NULL,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1047,684,15/11/2022,PS.Tutuluro,TLS0500279,156,5,-1,,,Same,,76183346,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,2,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1048,650,15/11/2022,Postu Tratamento Fatuhada,TLS0500280,156,5,-1,,,Fatuhada,,77143659,NULL,,-1,NULL,,NULL,-1,1500,0,-1,-1,,4,215,,NULL,NULL,0,NULL,NULL,Ruvenia N.C.Soares,0,,,NULL,Dili,,Yes,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,4,0,1,NULL,0,NULL,0,0,1,0,0,658,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1049,650,15/11/2022,Postu Saude Kampo Alor,TLS0500281,156,5,-1,,,Kampo Alor,,77066293,NULL,,-1,NULL,,NULL,-1,1500,0,-1,-1,,4,215,,NULL,NULL,0,NULL,NULL,Ruvenia N.C.Soares,0,,,NULL,Dili,,working hours,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,4,0,1,NULL,0,NULL,0,0,1,0,0,658,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1050,644,15/11/2022,PS Nanu,TLS0500282,156,5,-1,,,Nanu,,76209040,0,,-1,NULL,,NULL,-1,2000,0,-1,-1,,6,216,,NULL,NULL,0,NULL,NULL,Juvinal C.V. Godinho,8,,,NULL,Covalima,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,6,0,0,NULL,0,NULL,0,0,1,0,-1,650,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1051,644,15/11/2022,PS Alas-Tehen,TLS0500283,156,5,-1,,,Fatumea,,77179947,NULL,,-1,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,0,NULL,NULL,Juvinal C.V. Godinho,Yes,,,NULL,Covalima,,8,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,0,0,0,650,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1052,632,15/11/2022,"MATERNITY ",TLS0300064,157,3,-1,,,"MALIANA ",,77069956,1,,140,NULL,,NULL,-1,50000,100,-1,-1,2012,150,215,,NULL,NULL,2,2012,NULL,Zaqueu Ferreira,"Zaqueu ",,,NULL,"BOBONARO ",,8,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,100,0,3,NULL,0,NULL,0,0,1,1,231,714,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1053,685,15/11/2022,PS. Bubususu,TLS0500284,156,5,-1,,,Fatuberliu,,76183346,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,1,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1054,685,15/11/2022,PS. Bitirai,TLS0500285,156,5,-1,,,Fatuberliu,,76183346,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,1,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1055,685,15/11/2022,PS. Caicasa,TLS0500286,156,5,-1,,,Fatuberliu,,76183346,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,1,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1056,685,15/11/2022,PS. Fahineham,TLS0500287,156,5,-1,,,Fatuberliu,,76183346,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2015,2,215,,NULL,NULL,1,2015,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1057,694,15/11/2022,POSTU SAUDE NAEDALA,TLS0500288,156,5,-1,,,"PA.Uatolari,Suco Afaloicai",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1058,694,15/11/2022,"POSTU SAUDE AFALOICAI ",TLS0500289,156,5,-1,,,"PA.Uatolari,Suco Afaloicai",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1059,694,15/11/2022,POSTU SAUDE BESOURO,TLS0500290,156,5,-1,,,"PA.Uatolari,Suco Besouro",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1060,694,15/11/2022,POSTU SAUDE CAICASA BU'U,TLS0500291,156,5,-1,,,"PA.Uatolari,Suco Babulu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1061,697,15/11/2022,POSTU SAUDE UMA-TOLU,TLS0500292,156,5,-1,,,"PA.Lacluta ,Suco uma-tolu",,77178452,1,,-1,NULL,,NULL,-1,2000,0,-1,-1,,5,215,,NULL,NULL,5,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1062,697,15/11/2022,POSTU SAUDE AITARA,TLS0500293,156,5,-1,,,"PA.Lacluta ,Suco Dilor",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1063,697,15/11/2022,POSTU SAUDE LUHAN RAI KUAK,TLS0500294,156,5,-1,,,"PA.Lacluta ,Suco Dilor",,77178452,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1064,697,15/11/2022,POSTU SAUDE SANE-AHU,TLS0500295,156,5,-1,,,"PA.Lacluta ,Suco Ahik",,77178452,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1065,695,16/11/2022,POSTU SAUDE BUANURAK,TLS0500296,156,5,-1,,,"PA.Ossú, Suco Uabubu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1066,695,16/11/2022,POSTU SAUDE LOIHUNU,TLS0500297,156,5,-1,,,"PA.Ossú ,Suco Loihunu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1067,695,16/11/2022,POSTU SAUDE UAGUIA,TLS0500298,156,5,-1,,,"PA.Ossú ,Suco uaguia",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1068,695,16/11/2022,POSTU SAUDE UABUBU,TLS0500299,156,5,-1,,,"PA.Ossú ,Suco Uabubu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1069,695,16/11/2022,POSTU SAUDE BUILO,TLS0500300,156,5,-1,,,"PA.Ossú ,Suco Builo",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1070,695,16/11/2022,POSTU SAUDE NAHARECA,TLS0500301,156,5,-1,,,"PA.Ossú ,Suco Nahareca",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1071,695,16/11/2022,POSTU SAUDE UAIBOBO,TLS0500302,156,5,-1,,,"PA.Ossú ,Suco Uaibobo",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1072,695,16/11/2022,POSTU SAUDE ASSALAITULA,TLS0500303,156,5,-1,,,"PA.Ossú ,Suco Uabubu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1073,695,16/11/2022,POSTU SAUDE BUILALE,TLS0500304,156,5,-1,,,"PA.Ossú ,Suco Builale",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1074,695,16/11/2022,POSTU SAUDE LIARUCA,TLS0500305,156,5,-1,,,"PA.Ossú ,Suco Liaruca",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1075,696,16/11/2022,POSTU SAUDE UANI-UMA,TLS0500306,156,5,-1,,,"PA.Uatocarbau ,Suco Uani uma",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1076,696,16/11/2022,POSTU SAUDE IRABIN DE CIMA,TLS0500307,156,5,-1,,,"PA.Uatocarbau ,Suco Irabin de Cima",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1077,696,16/11/2022,POSTU SAUDE AFALOICAI,TLS0500308,156,5,-1,,,"PA.Uatocarbau ,Suco Afaloicai",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1078,696,16/11/2022,POSTU SAUDE LOI-ULU,TLS0500309,156,5,-1,,,"PA.Uatolcarbau ,Suco Loi-ulu",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1079,696,16/11/2022,POSTU SAUDE BAHATATA,TLS0500310,156,5,-1,,,"PA.Uatocarbau, Suco Bahatata",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,4,215,,NULL,NULL,4,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1080,642,16/11/2022,PS Lactos,TLS0500311,156,5,-1,,,Lactos,,77179947,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,6,215,,NULL,NULL,0,NULL,11/22/2022 5:34:40 AM,Juvinal C.V. Godinho,Yes,,,NULL,Covalima,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,6,0,0,NULL,0,NULL,0,0,1,0,0,650,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1081,694,16/11/2022,POSTU SAUDE HAENAU DERE,TLS0500312,156,5,-1,,,"PA.Uatolari,Suco Afaloicai",,77178452,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,2,215,,NULL,NULL,2,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1082,642,16/11/2022,PS Dato-rua,TLS0500313,156,5,-1,,,Dato-rua,,77179947,NULL,,-1,NULL,,NULL,-1,2000,0,-1,-1,,6,215,,NULL,NULL,0,NULL,NULL,Juvinal C.V. Godinho,8,,,NULL,Covalima,,8,16/11/2022,NULL,-1,NULL,NULL,NULL,NULL,6,0,0,NULL,0,NULL,0,0,1,0,0,650,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1083,694,16/11/2022,POSTU SAUDE IRA LER,TLS0500314,156,5,-1,,,"PA.Uatolari,Suco Matahoi",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1084,642,16/11/2022,PS Dato-tolu,TLS0500315,156,5,-1,,,Dato-tolu,,77179947,0,,-1,NULL,,NULL,-1,2000,0,-1,-1,,6,215,,NULL,NULL,0,NULL,11/22/2022 5:51:09 AM,Juvinal C.V. Godinho,8,,,NULL,Covalima,,8,16/11/2022,NULL,-1,NULL,NULL,NULL,NULL,6,0,0,NULL,0,NULL,0,0,1,0,0,650,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1085,694,16/11/2022,POSTU SAUDE SANA,TLS0500316,156,5,-1,,,"PA.Uatolari,Suco Sana",,77178452,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1086,694,16/11/2022,POSTU SAUDE NUNU-MALAU,TLS0500317,156,5,-1,,,"PA.Uatolari,Suco Afaloicai",,77178452,1,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,3,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1087,694,16/11/2022,POSTU SAUDE ULU-SU'U,TLS0500318,156,5,-1,,,"PA.Uatolari,Suco Matahoi",,77178452,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,,3,215,,NULL,NULL,2,NULL,NULL,Tito Gaspar Fatima,Tito Gaspar Fatima,,,NULL,Viqueque,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1088,629,16/11/2022,PS. Liabala,TLS0500319,156,5,-1,,,Liabala,,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,Celes,,,NULL,"Baucau ",,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1089,629,16/11/2022,PS. Bahamori,TLS0500320,156,5,-1,,,Bahamori,,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,Celes,,,NULL,"Baucau ",,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1090,629,16/11/2022,PS. Bercoli,TLS0500321,156,5,-1,,,Bercoli,,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,"Celes ",,,NULL,Baucau,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1091,629,16/11/2022,PS. Osso-uaque,TLS0500322,156,5,-1,,,"Osso-uaque ",,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,"Celes ",,,NULL,Baucau,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1092,629,16/11/2022,PS. Uai-oli,TLS0500323,156,5,-1,,,"Uai-oli ",,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,Celes,,,NULL,"Baucau ",,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1093,630,16/11/2022,PS. Buruma,TLS0500324,156,5,-1,,,Buruma,,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,"Celes ",,,NULL,"Baucau ",,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
1094,630,16/11/2022,"PS. Caisido ",TLS0500325,156,5,-1,,,"Caisido ",,77468989,1,,140,NULL,,NULL,-1,2500,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,Celes,,,NULL,Baucau,,8,16/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
